cluster_id,galaxy_name,ra_deg,dec_deg,n_members,n_pass_members,n_review_members,n_support_pairs,n_support_filters,n_support_instruments,detection_baseline_span_days,member_diff_sigma_max,member_diff_sigma_minmax,member_diff_sigma_median,member_ratio_median,member_ratio_min,member_ratio_max,member_severe_fraction,member_partial_fraction,member_pre_snr_median,member_post_snr_median,member_blend_risk_median,member_crowding_median,member_edge_distance_median,member_registration_residual_median,member_registration_matches_median,member_pair_stable_fraction_median,member_pair_extreme_fade_fraction_median,member_centroid_scatter_arcsec,member_reason_codes_json,member_warning_flags_json,member_candidate_ids_json,member_pair_ids_json,forced_n_pairs_considered,forced_n_pairs_measured,forced_n_no_coverage,forced_n_masked_or_edge,forced_n_pair_prep_failed,forced_positive_fraction,forced_severe_fraction,forced_partial_fraction,forced_return_fraction,forced_ratio_median,forced_ratio_iqr,forced_diff_sigma_median,forced_diff_sigma_max,forced_registration_residual_median,forced_registration_matches_median,forced_pair_stable_fraction_median,forced_pair_extreme_fade_fraction_median,forced_baseline_span_days,forced_late_fade_fraction,forced_late_return_fraction,optical_fade_support,nir_fade_support,mir_fade_support,optical_measured_pairs,nir_measured_pairs,mir_measured_pairs,n_pairs_selected_galaxy,pair_failure_fraction_galaxy,pair_skip_fraction_galaxy,support_pair_score,member_signal_score,member_ratio_loss_score,pass_fraction,member_pre_snr_score,forced_measurement_score,measured_fraction_score,forced_ratio_loss_score,ratio_consistency_score,member_reg_score,forced_reg_score,anchor_score,cluster_scatter_penalty,pair_stability_score,pair_extreme_penalty,warning_penalty,blend_penalty,crowding_penalty,edge_penalty,filter_diversity_score,baseline_span_score,has_ir_coverage,multi_band_export_support,dust_bias_score,detector_confidence,registration_confidence,subtraction_cleanliness,coverage_completeness,forced_photometry_coherence,fade_persistence,rebrightening_penalty,partial_branch_score,artifact_penalty,dust_survivor_score,systematic_risk,unresolved_variability_score,export_failure_score,branch_rank_raw,branch_rank_score,benchmark_recovery_fraction,benchmark_median_recovered_sep_arcsec,benchmark_guardrail_pass,branch_class,branch_confidence,reason_codes_json,branch_rank
MESSIER_061_branch_0137,MESSIER 061,185.47963063029715,4.481351513170092,2,0,2,1,1,1,370.9641054976819,9.064228716641916,7.664367642185019,7.647600280323596,-0.10226060137327651,-0.42572141004160563,0.2212002072950526,0.5,0.5,3.9781796414488135,1.8378760300140407,0.0,0.0,88.0,0.19564124561384397,191.0,0.8958333333333334,0.0,0.07292860425724662,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0118"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0338""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m""]",8,6,0,0,2,0.5,0.3333333333333333,0.16666666666666666,0.5,0.16376306644725117,0.8167967281090888,4.359126855680308,7.133655617631091,0.2769346356038326,112.5,0.9373780725712055,0.006077559779276517,470.01706717592606,0.5,0.5,0.0,1.0,0.5,0.0,2.0,4.0,8,0.0,0.0,0.0,0.5044873544030241,1.0,0.0,0.7047029575244799,1.0,0.75,0.8362369335527489,0.45546884792727416,0.8703158191368144,0.47421928251064005,0.7406011073758871,0.4828634540907461,0.9145284659903758,0.0030387798896382586,0.0,0.0,0.0,0.0,0.0,1.1116788368525046e-09,True,1.0,0.0,0.49991487328627393,0.6936786279772114,0.86484455340464,0.5250000001667519,0.6417906336381147,0.3750000001667519,0.5,0.39314265627260747,0.1183777239170302,0.1,0.21657810849335224,0.49039187319733873,0.514576744459966,0.5983450565878916,0.4850376492566345,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""MIR_FADE_SUPPORT"", ""REBRIGHTENING_OR_RETURN""]",501
MESSIER_061_branch_0303,MESSIER 061,185.47453181302907,4.473012254527202,1,0,1,1,1,1,370.96410550925793,8.035229851019595,8.035229851019595,8.035229851019595,0.29313174350862403,0.29313174350862403,0.29313174350862403,0.0,1.0,3.9025811301813147,1.5488698291696559,0.0,0.0,37.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0269""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w""]",8,6,0,0,2,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5817619663844729,0.5251961966235185,2.3496701844311616,8.035229852491037,0.2769346356038326,112.5,0.9373780725712055,0.006077559779276517,470.01706717592606,0.5,0.5,0.0,0.75,0.25,0.0,2.0,4.0,8,0.0,0.0,0.0,0.5159365597322036,0.706868256491376,0.0,0.7022700098767617,1.0,0.75,0.41823803361552714,0.6498692022509878,0.8199678239127142,0.47421928251064005,0.7406011073758871,0.0,0.7718201326570425,0.00896763364457897,0.0,0.0,0.0,0.08823529411764708,0.0,1.1293276721703714e-09,True,0.75,0.0,0.4676042288867288,0.7304760844739788,0.8464910594007474,0.5250000001693992,0.5803509685179242,0.3250000001693992,0.5,0.4512011355661923,0.04925211674066789,0.15000000000000002,0.18662938942534596,0.5126798062201855,0.4859651561598778,0.5976425554798779,0.48447176054441876,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""REBRIGHTENING_OR_RETURN""]",502
MESSIER_061_branch_0315,MESSIER 061,185.46875522050104,4.459198254650099,1,0,1,1,1,1,370.9641047685218,10.551287558609957,7.351507655606789,7.351507655606789,0.17907017511251688,0.17907017511251688,0.17907017511251688,0.0,1.0,6.8292391998287485,1.5250917980739187,0.0,0.0,14.0,0.09934189507652899,176.0,0.868,0.004,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0209""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,2,0,4,2,0.5,0.0,0.5,0.5,0.5349078208472666,0.16559028252322194,3.0355956786395106,4.7811990348453515,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,370.96410550925793,1.0,0.0,0.0,0.25,0.0,0.0,2.0,0.0,8,0.0,0.0,0.0,0.4943894162708739,0.8209298248874831,0.0,0.773228234199286,0.3868528072345416,0.25,0.4650921791527334,0.889606478317852,0.9962654032332101,0.693464019913847,0.9070075711313205,0.0,0.8166532467532468,0.005857284020327498,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,True,0.25,0.0,0.3993519613430786,0.895862757737463,0.8070399305325378,0.275,0.5537028116730622,0.45000000000000007,0.3,0.5115768381083587,0.09209117457467467,0.21000000000000002,0.19095769670314167,0.48550943766538757,0.47543593298185594,0.5973722304250395,0.4842540044506317,0.75,0.6826919198678586,True,INTERMEDIATE_BRANCH_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""LONG_BASELINE_SUPPORT""]",503
MESSIER_066_branch_0053,MESSIER 066,170.06603854743398,12.981513426777376,1,0,1,1,1,1,708.0771597106504,42.090543992407014,29.806146272044366,29.806146272044366,0.18667608531471525,0.18667608531471525,0.18667608531471525,0.0,1.0,9.288605081160874,1.4807117123777906,0.0,0.0,258.30408436569485,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,0.003073585126505738,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_066_jw02107-o029_t011_nircam_clear-f335m_jw04793-o011_t011_nircam_clear-f335m_fade_0016""]","[""MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m""]",6,6,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.9038481182924142,0.05718219466357366,1.6869407256895967,42.09054399247224,0.1531054303894257,232.0,0.931696672122204,0.0070921985815602835,2203.6784212899947,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,6,0.0,0.0,0.0,0.8335530900314397,0.8133239146852848,0.0,0.8122310119800276,1.0,1.0,0.09615188170758582,0.9618785368909509,0.9657520359408522,0.8350265490763582,0.9481345112528633,0.02035034052470615,0.9232704710961068,0.005288259569525786,0.0,0.0,0.0,0.0,0.0,0.36561309438482853,True,1.0,0.0,0.5847060766482413,0.9276454599990889,0.9682991967931172,0.7048419641577243,0.4254521589880108,0.08817529749105761,0.9,0.3785285938070778,0.013905732078842591,0.18000000000000002,0.08936273657980176,0.6860640176647553,0.4913918941151844,0.5963693892481663,0.4834461815224342,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,HIGH,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""REBRIGHTENING_OR_RETURN""]",504
MESSIER_066_branch_0269,MESSIER 066,170.0688097837392,12.997859762438985,1,0,1,1,1,1,2173.7849484100007,6.144442202865858,4.824546006297362,4.824546006297362,0.44631576417369373,0.44631576417369373,0.44631576417369373,0.0,1.0,0.5564365366856691,1.2234314809280473,0.0,0.0,459.63681314707594,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,0.0,"[""REGISTRATION_OK""]",[],"[""MESSIER_066_hst_13477_03_wfc3_uvis_f555w_ic8503_hst_15654_22_wfc3_uvis_f555w_idxr22_fade_0265""]","[""MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22""]",6,3,2,1,0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6325382276731938,1.5101672386529388,3.705604603270647,6.144442202817308,0.13596759080022405,227.0,0.9326241134751773,0.0035460992907801418,2173.7849484100007,1.0,0.0,0.5,0.5,0.0,2.0,1.0,0.0,6,0.0,0.0,0.0,0.3923384137634516,0.5536842358263063,0.0,0.455269586277686,0.6131471927654584,0.5,0.3674617723268062,0.0,0.9464865391515813,0.8849619180897917,0.9418873396681708,0.0,0.94822695035461,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,1.0,True,0.5,0.0,0.32587521321896346,0.9348534046490765,0.783758865248227,0.55,0.3140314323455977,0.6666666666666667,0.39999999999999997,0.3487916269340272,0.009771989302638522,0.18,0.1617936592238821,0.4563603801975471,0.5399328777462903,0.5959611259092583,0.4831173114146663,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""PERSISTENT_FADE_SUPPORT""]",505
MESSIER_066_branch_0250,MESSIER 066,170.06008505447244,12.985975653428524,1,0,1,1,1,1,708.0771597106504,6.507904276093539,5.834039147609522,5.834039147609522,0.12123764679065722,0.12123764679065722,0.12123764679065722,0.0,1.0,0.7289820884293348,1.3150293755366607,0.0,0.0,337.2135821701137,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_066_jw02107-o029_t011_nircam_clear-f335m_jw04793-o011_t011_nircam_clear-f335m_fade_0451""]","[""MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m""]",6,4,2,0,0,0.25,0.25,0.0,0.5,-0.38259201109494884,3.276753454658654,0.1995282353830522,6.507904276173688,0.13668486644349775,232.0,0.9245002100476931,0.0070921985815602835,2173.7849484100007,0.0,0.5,0.16666666666666666,1.0,0.0,3.0,1.0,0.0,6,0.0,0.0,0.0,0.43837233344262505,0.8787623532093428,0.0,0.48951974276631777,0.7737056144690831,0.6666666666666666,1.0,0.0,0.9657520359408522,0.8828719566483398,0.9481345112528633,0.0,0.9200320631625769,0.005288259569525786,0.0,0.0,0.0,0.0,0.0,0.36561309438482853,True,1.0,0.0,0.4050472857620123,0.9434842149822085,0.7749519670348679,0.5381752974910576,0.48831878602567164,0.25484196415772425,0.5,0.3410191280462553,0.008477367752668729,0.1,0.1493704862209838,0.5418240255905564,0.5091839786124521,0.5945277802384499,0.4819627023662804,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""REBRIGHTENING_OR_RETURN""]",506
MESSIER_061_branch_0153,MESSIER 061,185.483316729346,4.485371122541943,2,0,2,2,2,1,370.9929358101872,15.575191758817944,5.8408376299558835,5.3510175969492515,-0.42634038177105293,-0.6794096234110136,-0.17327114013109218,1.0,0.0,2.9545975808974916,1.1152880259120996,0.0,0.0,73.5,0.14749157034518648,183.5,0.8819166666666667,0.002,0.014534858748774748,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0125"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0031""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,2,0,4,2,0.5,0.5,0.0,0.5,0.2161190149568344,1.339199614933297,3.621253842719466,5.21308081668822,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,370.96410550925793,1.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0,8,0.0,0.0,0.5,0.43865451602161687,1.0,0.0,0.6669826118352031,0.3868528072345416,0.25,0.7838809850431656,0.10720025671113531,0.9332906111850122,0.693464019913847,0.9070075711313205,0.09623593062878466,0.8243074134199135,0.004857284020327498,0.0,0.0,0.0,0.0,0.5,4.3954148639542446e-05,True,0.75,0.0,0.490360223155817,0.8578650334017659,0.7677608185641357,0.3750065931222959,0.47373088076542264,0.600006593122296,0.3,0.30678586616903747,0.035755634584052814,0.11,0.16741083169627088,0.44650085694188235,0.5394428928256286,0.5943402449552774,0.48181163627018625,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""PERSISTENT_FADE_SUPPORT""]",507
MESSIER_061_branch_0305,MESSIER 061,185.47705266655112,4.473272981110637,1,0,1,1,1,1,370.9641047685218,7.896434934457158,7.896434934457158,7.896434934457158,0.3033764338542886,0.3033764338542886,0.3033764338542886,0.0,1.0,4.140256335615888,1.2831296115837123,0.0,0.0,103.71113729971339,0.09934189507652899,176.0,0.868,0.004,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0289""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,2,0,4,2,0.5,0.0,0.5,0.5,2.4182443111055925,2.1333385351016982,5.216524095188144,8.085826085108177,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,370.96410550925793,1.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0,8,0.0,0.0,0.0,0.5117147965471747,0.6966235661457114,0.0,0.7097668007365089,0.3868528072345416,0.25,0.0,0.0,0.9962654032332101,0.693464019913847,0.9070075711313205,0.0,0.8166532467532468,0.005857284020327498,0.0,0.0,0.0,0.0,0.0,0.0,True,0.75,0.0,0.38040171608664136,0.895862757737463,0.7438245172219086,0.275,0.26415939301283586,0.45000000000000007,0.3,0.4536681543763135,0.015620586339380543,0.11,0.1720315514478507,0.5434181213974328,0.4597686988061245,0.5933719855615641,0.4810316701531955,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""LONG_BASELINE_SUPPORT""]",508
MESSIER_066_branch_0185,MESSIER 066,170.0664447388078,12.986101687868961,1,0,1,1,1,1,708.0771597106504,9.279503607965328,9.279503607965328,9.279503607965328,0.18997251425962117,0.18997251425962117,0.18997251425962117,0.0,1.0,3.285787738248273,0.7579662513079597,0.0,0.0,372.4848990227658,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_066_jw02107-o029_t011_nircam_clear-f335m_jw04793-o011_t011_nircam_clear-f335m_fade_0103""]","[""MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m""]",6,2,0,4,0,0.5,0.0,0.5,0.5,0.5672135535590086,0.3772410392732447,5.466183871780255,9.279503607954535,0.3369499632262105,221.5,0.8727336078555591,0.030833069369654735,2101.9854062500017,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,0.0,0.0,0.0,0.5508200458129109,0.8100274857403789,0.0,0.6804551247164742,0.3868528072345416,0.3333333333333333,0.4327864464409914,0.7485059738178368,0.9657520359408522,0.299349660485828,0.9348544962158131,0.0,0.8967370921761166,0.01715869496357301,0.0,0.0,0.0,0.0,0.0,0.36561309438482853,True,1.0,0.0,0.40085602158960276,0.777707569350036,0.9152905834236877,0.3715086308243909,0.5177293349222412,0.15484196415772428,0.7,0.485323573262352,0.03334386459749459,0.13999999999999999,0.1662767052756874,0.6676085824779092,0.44962053648231737,0.5927239844025516,0.4805096830172254,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""REBRIGHTENING_OR_RETURN""]",509
MESSIER_061_branch_0384,MESSIER 061,185.47119350766314,4.461393566623803,1,0,1,1,1,1,370.9641047685218,5.906668807949895,3.707087581129036,3.707087581129036,0.2809656643266934,0.2809656643266934,0.2809656643266934,0.0,1.0,1.8801930677901837,0.6256702632152147,0.0,0.0,90.0499861188218,0.09934189507652899,176.0,0.868,0.004,0.0,"[""REGISTRATION_OK""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0312""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,2,0,4,2,0.5,0.5,0.0,0.5,0.27316525045562345,0.5591688238150625,3.875069273475571,4.424470995479027,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,370.96410550925793,1.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0,8,0.0,0.0,0.0,0.32850151177402404,0.7190343356733067,0.0,0.6096672228487037,0.3868528072345416,0.25,0.7268347495443765,0.6272207841232917,0.9962654032332101,0.693464019913847,0.9070075711313205,0.0,0.8166532467532468,0.005857284020327498,0.0,0.0,0.0,0.0,0.0,0.0,True,0.75,0.0,0.3177773477891779,0.895862757737463,0.8692686740465669,0.275,0.5640438897281446,0.6,0.3,0.31364505371937523,0.015620586339380543,0.11,0.15633637532753858,0.4534412220543711,0.5280149628719039,0.5916683735201679,0.4796593522831971,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""LONG_BASELINE_SUPPORT"", ""PERSISTENT_FADE_SUPPORT""]",510
MESSIER_066_branch_0032,MESSIER 066,170.0485093611846,12.987596867528982,1,1,0,1,1,1,2173.6953995300064,9.892486845769922,7.364254604115067,7.364254604115067,-0.007451209959786073,-0.007451209959786073,-0.007451209959786073,1.0,0.0,5.953933383909624,0.03616648422302044,0.0,0.0,358.286198450345,0.13596759080022405,227.0,0.9326241134751773,0.010638297872340425,0.0,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_066_hst_13477_03_wfc3_uvis_f814w_ic8503_hst_15654_22_wfc3_uvis_f814w_idxr22_fade_0340""]","[""MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22""]",6,3,2,1,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4946212408926029,0.5304672582837797,1.350353862748839,9.892486846198874,0.13596759080022405,227.0,0.9326241134751773,0.0035460992907801418,2173.7849484100007,0.0,0.0,0.5,0.0,0.0,2.0,1.0,0.0,6,0.0,0.0,0.0,0.4948091695115149,1.0,1.0,0.7558351887927571,0.6131471927654584,0.5,0.505378759107397,0.6463551611441469,0.9483627837669132,0.8849619180897917,0.9418873396681708,0.0,0.9326241134751774,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.999976700809634,True,0.0,0.5,0.5702041008813743,0.9356414273875159,0.9076398265550706,0.549996505121445,0.5230692080684355,0.4666631717881118,0.19999999999999998,0.41067629516113713,0.009653785891872617,0.465,0.10015733773061924,0.38455439774832934,0.5716433958493357,0.5896945562091824,0.4780693748105341,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT""]",511
MESSIER_061_branch_0103,MESSIER 061,185.47640636241883,4.476593432097465,2,0,2,2,2,1,370.9818758217589,18.409893226078804,16.968408273354893,14.654137037624041,0.47629274427233403,0.470666725622958,0.4819187629217101,0.0,1.0,11.400205666961753,6.2576779990730245,0.0,0.0,23.5,0.1342923760065416,182.5,0.8697142857142857,0.0037857142857142855,0.004835155685754297,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0094"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0018""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,6,0,0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.6769594526344465,0.30313509746105255,7.382335525921456,14.991759187105357,0.2769346356038326,112.5,0.9373780725712055,0.006077559779276517,470.01706717592606,0.0,0.5,0.0,0.75,0.5,0.0,2.0,4.0,8,0.0,0.0,0.5,0.6970546999167851,0.523707255727666,0.0,0.8382066061509058,1.0,0.75,0.32304054736555354,0.797909935025965,0.9505537913423452,0.47421928251064005,0.7406011073758871,0.032013775654534594,0.9001629897998996,0.004931637032495401,0.0,0.0,0.0,0.4852941176470589,0.5,2.7093129970724544e-05,True,0.75,0.0,0.6153691115251466,0.7814805377158798,0.855850438891605,0.6250040639694956,0.5404450517062591,0.19167073063616227,0.5,0.39665569503142933,0.08610939745550411,0.15000000000000002,0.1689776668047079,0.5223258275391418,0.49860306031385915,0.5882237425190269,0.4768845839888019,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""MIR_FADE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""REBRIGHTENING_OR_RETURN""]",512
MESSIER_061_branch_0183,MESSIER 061,185.47080686383646,4.478040630113116,1,0,1,1,1,1,470.00132832175586,48.8566064143707,35.534117319507835,35.534117319507835,0.06987209866389046,0.06987209866389046,0.06987209866389046,0.0,1.0,6.382023423255326,0.4205417952483124,0.0,0.0,249.55961211702507,0.32514875348627187,65.0,0.9727272727272728,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o013_t013_miri_f1000w_jw03295-o007_t004_miri_f1000w_fade_0084""]","[""MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w""]",8,4,2,0,2,0.5,0.25,0.25,0.5,0.6944885332090573,1.3926904967514195,23.489525263145957,48.8566064143524,0.322440691043377,52.0,0.9691962543893875,0.004291845493562232,470.01706717592606,1.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,8,0.0,0.0,0.0,0.8761429921903402,0.9301279013361096,0.0,0.7646398176338608,0.7737056144690831,0.5,0.30551146679094265,0.07153966883238694,0.7009334020916187,0.3416260429198573,0.5193258833052129,0.0,0.9711383144752244,0.002145922746781116,0.0,0.0,0.0,0.0,0.0,0.13383154839717498,True,0.75,0.0,0.5723037464680405,0.6035259798909782,0.8052202435596886,0.42007473225957626,0.40594947182197527,0.5450747322595763,0.3,0.3812452796122881,0.05947110301635326,0.11,0.20916718969701953,0.4597764761187957,0.5105956966444712,0.5876553650675709,0.4764267364774061,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""MIR_FADE_SUPPORT""]",513
MESSIER_066_branch_0172,MESSIER 066,170.0745057140183,12.985244279524958,1,0,1,1,1,1,708.0771597106504,12.664871033555558,9.87306107214925,9.87306107214925,0.45968070826931395,0.45968070826931395,0.45968070826931395,0.0,1.0,2.670927921058759,1.2145575676901048,0.0,0.0,250.0,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_066_jw02107-o029_t011_nircam_clear-f335m_jw04793-o011_t011_nircam_clear-f335m_fade_0421""]","[""MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m""]",6,6,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.4704103344611297,2.093142708905026,0.19188335437582826,12.664871033802793,0.1531054303894257,232.0,0.931696672122204,0.0070921985815602835,2203.6784212899947,0.0,0.5,0.1,0.5,0.0,5.0,1.0,0.0,6,0.0,0.0,0.0,0.5658426564100445,0.540319291730686,0.0,0.6541831226856899,1.0,1.0,0.5295896655388703,0.0,0.9657520359408522,0.8350265490763582,0.9481345112528633,0.0,0.9232704710961068,0.005288259569525786,0.0,0.0,0.0,0.0,0.0,0.36561309438482853,True,0.5,0.0,0.4548598959784914,0.9300875008620536,0.775923489414927,0.7048419641577243,0.40710151972932895,0.1631752974910576,0.4,0.4251026700416379,0.010486874870691958,0.18000000000000002,0.14528791123964158,0.49973414551649165,0.4813824367429063,0.5868093452079683,0.47574523849341993,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""REBRIGHTENING_OR_RETURN""]",514
