id,x,y,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,source_id,flux_first,err_first,flux_last,err_last,fade_fraction,fade_sigma,matched_candidate_id
1860,560.4802783079663,1747.4224722283066,0.5114012495578953,-0.21500164270428984,0.007669946973490306,25,3.6689349428343556,33.66360675559708,-3.8179016122945364,-2.7782295617349373,124,35.54308831979394,0.2131962979615036,35.2688019878119,0.178089854647998,0.007717008986787732,0.9873785617237023,
774,1822.4959944145005,622.497179120589,0.5575556734025547,0.037666688148621744,0.5289333806656353,25,1.4680345717415497,23.49166666858139,-3.4272845746484384,-1.0716615672216516,216,43.36019114271771,2.749697144283929,39.556328757008636,2.901454119966897,0.08772706682009002,0.9515822313216865,
462,1928.1344007261343,440.2040326629453,0.5807395129449896,0.019429225657844416,0.11923036135307778,25,2.214395464153146,25.605721872255096,-3.52084255975213,-1.9175369283252153,182,37.37879661930974,0.299014833313003,37.01399253192043,0.2411569646863499,0.00975965307563842,0.9496547187195566,
560,1754.0228461392444,508.0458209923431,0.607254426127089,0.48082505858453467,-0.09008679815174496,25,1.8422744435296836,19.065198663821366,-3.2006033377079173,-1.7804028028772658,284,23.69736215700714,1.9740185668844656,21.150797411671128,1.8634945669233802,0.10746194991930835,0.9380798289241774,
1695,1555.2142774776617,1663.7399785607704,0.575069989684678,0.03253598370111404,0.0872846308188982,25,4.071238112957348,32.87330794539006,-3.792108520178608,-2.8485938646522064,129,35.493898664833665,0.33807857424220344,35.08897751388057,0.28179248202935603,0.011408190313967337,0.9200279636822738,
1722,260.7958551518785,1678.7667125975706,0.5414781855684567,0.6509273693498534,0.29054869891874674,25,3.23350218970384,34.786682194184564,-3.8535325239048177,-2.486026641262858,117,35.599193617329064,3.4680448055626045,31.980263059525207,1.9876369047060336,0.10165765541504357,0.9053542869711659,
1107,1740.8979507959666,906.562487762849,0.5698148432365756,0.30140538314149834,0.24224020916926173,25,2.2162869607630853,18.80415726271212,-3.185634686545069,-2.17459609954527,291,20.975965656815855,0.41812007478102464,20.4874726420147,0.3474790268814797,0.023288225333379375,0.8985268692183357,
1716,22.011317985522727,1677.2321786936084,0.5048239403574412,-0.5466962037728919,0.8716118733160738,25,3.0478922431489446,70.25152406052747,-4.616639376029893,-0.3078504315811451,21,49.82085869756894,2.3784125553032225,46.89348035720934,2.4219048568546735,0.058758086811186216,0.8623946886210601,
788,1815.0573719436975,626.7848421457865,0.5654093713966236,-0.5617221932229058,0.2923379581934473,25,3.008567131879053,35.65182012240184,-3.8802042666714898,-2.2759035263365472,112,38.371909944001466,3.6781038452385113,34.27845090822362,3.1211772747571684,0.1066785323365892,0.8485753909827869,
2159,2160.1903802837705,1962.4704634175969,0.6630877198297762,0.3429450637394872,0.11380184642906394,25,3.277402140073712,23.334933098292762,-3.420016400230574,-2.5342678476002387,220,27.4560724395304,0.530546506464919,26.85550990391784,0.5064652312477307,0.0218735777644542,0.818789937415717,
1525,36.630913395508,1455.8326924190123,0.5229794724849786,0.35177749912820183,0.27491678681403825,25,1.898908349279625,21.961334062168856,-3.354146795529007,-1.8678219521783668,237,15.99827738097266,0.27229694557881884,15.71051738228785,0.2225658117251048,0.01798693645773719,0.8182360982326153,
1913,223.62727563768675,1783.641282696595,0.5802074034633936,0.4495907454078305,0.2505457254361622,25,1.7609715182143952,19.27724076347097,-3.2126121788242874,-1.7291207996586864,281,17.64555176807459,0.9363133745714783,16.60506749643977,0.8877793926945868,0.05896581106164833,0.8063988927222246,
